employee_id,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E40908,Legal,other,1,3.0,2,0,59,0
E42335,Sales & Marketing,other,1,2.0,4,0,48,0
E26046,Sales & Marketing,sourcing,2,5.0,5,0,50,0
E56586,Sales & Marketing,other,1,5.0,13,0,52,0
E38195,Sales & Marketing,sourcing,4,2.0,24,0,53,0
E52196,Sales & Marketing,sourcing,1,3.0,2,0,51,0
E40222,Technology,sourcing,1,4.0,3,0,81,0
E22761,HR,sourcing,1,4.0,5,0,47,0
E49873,Operations,other,1,3.0,21,0,61,0
E63772,Analytics,other,1,3.0,4,0,90,0
E50113,Sales & Marketing,sourcing,1,5.0,11,0,52,0
E26118,Operations,other,1,3.0,6,0,60,0
E42151,Technology,other,1,4.0,10,0,78,0
E61423,Operations,sourcing,2,5.0,2,0,58,0
E46260,Technology,sourcing,1,3.0,8,0,76,0
E26188,Sales & Marketing,other,1,1.0,3,0,51,0
E12709,Procurement,sourcing,1,2.0,3,1,69,0
E12928,Sales & Marketing,referred,1,3.0,4,0,46,0
E44514,Technology,sourcing,1,3.0,14,0,77,0
E37288,Analytics,sourcing,1,3.0,10,0,87,0
E51203,Operations,other,1,3.0,4,0,60,0
E70268,Sales & Marketing,sourcing,1,3.0,6,0,49,0
E26750,Finance,other,1,3.0,2,0,60,0
E58760,Analytics,sourcing,1,5.0,8,0,84,0
E42925,HR,referred,1,3.0,12,0,49,0
E53671,Operations,other,1,5.0,8,0,57,1
E9627,Operations,other,2,3.0,6,0,61,0
E35657,Sales & Marketing,sourcing,1,1.0,9,0,49,0
E34224,Procurement,sourcing,1,5.0,7,1,84,1
E35462,Legal,other,1,3.0,4,0,57,0
E19146,Operations,sourcing,1,4.0,2,0,56,0
E56314,Operations,referred,1,4.0,5,0,63,0
E58901,Operations,sourcing,1,5.0,3,0,59,0
E68985,Finance,sourcing,1,5.0,7,0,62,0
E6421,Procurement,other,1,3.0,5,0,61,0
E75944,Operations,referred,1,2.0,7,0,58,0
E48359,Analytics,sourcing,1,5.0,2,0,85,0
E24442,Sales & Marketing,sourcing,1,4.0,19,0,50,0
E22947,Operations,other,1,3.0,3,0,62,0
E59966,Operations,sourcing,1,3.0,6,0,62,0
E38632,Operations,other,1,4.0,4,0,61,0
E76362,Sales & Marketing,other,1,5.0,12,0,48,0
E48371,Sales & Marketing,other,1,3.0,8,0,50,0
E53745,Legal,sourcing,1,3.0,4,0,63,0
E9047,Operations,sourcing,1,5.0,8,0,59,0
E33613,Procurement,sourcing,1,2.0,9,0,71,0
E43108,Technology,sourcing,2,4.0,2,0,81,0
E36964,Legal,other,1,5.0,7,0,59,0
E19653,Finance,sourcing,3,3.0,4,0,59,0
E29114,Technology,sourcing,1,5.0,5,0,82,1
E71641,Legal,other,1,3.0,3,0,61,0
E72715,Operations,other,1,5.0,13,0,56,0
E43551,Operations,other,1,4.0,2,0,57,0
E51995,Sales & Marketing,other,1,,1,0,50,0
E37389,Sales & Marketing,other,1,4.0,3,0,49,0
E44552,Sales & Marketing,other,1,5.0,16,0,51,0
E33068,Technology,sourcing,1,3.0,7,0,79,0
E51107,Procurement,sourcing,1,3.0,9,0,70,0
E64320,Sales & Marketing,other,1,3.0,3,0,48,0
E41389,Sales & Marketing,other,1,3.0,6,0,49,0
E48252,Procurement,sourcing,1,5.0,6,0,69,0
E23922,Sales & Marketing,other,2,3.0,3,0,50,0
E53147,Sales & Marketing,other,1,4.0,12,0,50,0
E58673,Technology,sourcing,1,1.0,5,0,87,0
E8240,Sales & Marketing,sourcing,1,4.0,3,0,48,0
E67271,HR,sourcing,1,3.0,6,0,49,0
E49925,Procurement,sourcing,2,3.0,7,0,73,0
E70251,Operations,other,1,4.0,3,0,61,0
E11919,Sales & Marketing,other,1,,1,0,46,0
E26194,Technology,sourcing,1,3.0,23,0,83,0
E57401,Sales & Marketing,sourcing,1,1.0,7,0,53,0
E31357,Sales & Marketing,other,1,4.0,6,0,52,0
E75578,Sales & Marketing,other,1,3.0,2,0,48,0
E62993,Operations,sourcing,1,,1,0,61,0
E76546,Procurement,other,1,3.0,7,0,66,0
E4526,Technology,sourcing,2,5.0,2,0,80,0
E35240,Operations,other,1,4.0,12,0,57,0
E32395,Procurement,other,1,4.0,2,0,71,0
E37918,Sales & Marketing,sourcing,1,3.0,10,1,46,0
E5737,Operations,sourcing,1,,1,0,55,0
E1972,Technology,other,1,2.0,6,0,74,0
E1384,Technology,sourcing,1,2.0,3,0,79,0
E77640,Procurement,sourcing,1,3.0,7,0,66,0
E32417,Technology,sourcing,1,4.0,2,1,92,1
E11730,Legal,sourcing,1,3.0,4,0,58,0
E34336,Operations,sourcing,2,5.0,7,0,61,0
E52343,Analytics,sourcing,1,3.0,5,0,83,0
E40683,Sales & Marketing,other,1,5.0,7,0,51,0
E48488,Sales & Marketing,sourcing,1,4.0,9,0,47,0
E56001,Sales & Marketing,sourcing,1,4.0,2,0,51,0
E22953,Sales & Marketing,other,1,4.0,7,0,56,0
E70141,Operations,sourcing,1,5.0,7,0,63,0
E21856,Sales & Marketing,sourcing,1,3.0,5,0,52,0
E11885,Finance,other,1,4.0,3,0,54,0
E67794,Procurement,other,1,5.0,5,0,72,0
E23773,Sales & Marketing,sourcing,1,3.0,2,1,60,1
E29191,Procurement,sourcing,1,1.0,7,0,69,0
E74206,Operations,sourcing,1,5.0,9,0,56,0
E61651,Operations,sourcing,1,1.0,11,0,61,0
E35178,Procurement,other,1,2.0,3,0,71,0
E30950,Procurement,sourcing,1,,1,0,63,0
E28444,Technology,sourcing,2,2.0,4,0,80,0
E69478,Sales & Marketing,other,1,3.0,4,0,50,0
E45043,Operations,other,1,4.0,1,0,61,0
E48641,Operations,sourcing,1,,1,0,62,0
E9908,Analytics,sourcing,1,3.0,4,0,87,0
E53470,Sales & Marketing,sourcing,1,3.0,3,0,53,0
E46476,Sales & Marketing,other,1,3.0,2,0,51,0
E61533,Sales & Marketing,other,1,1.0,8,0,53,0
E27918,Technology,other,1,1.0,1,0,82,0
E23399,Sales & Marketing,sourcing,2,3.0,7,0,54,0
E19409,Operations,other,1,4.0,19,0,63,0
E71967,Sales & Marketing,sourcing,1,1.0,6,0,48,0
E72723,Sales & Marketing,other,1,,1,0,49,0
E31805,Finance,sourcing,1,3.0,6,0,62,0
E15056,Sales & Marketing,other,1,,1,0,48,0
E71000,Technology,sourcing,1,,1,0,81,1
E58463,Legal,sourcing,1,3.0,2,0,57,0
E66681,Sales & Marketing,other,1,3.0,2,0,50,0
E72416,Procurement,sourcing,1,2.0,5,0,71,1
E54061,R&D,sourcing,1,3.0,3,0,86,0
E50424,Operations,other,1,3.0,4,0,57,0
E62285,Procurement,sourcing,1,5.0,20,0,78,0
E11542,Technology,other,2,3.0,12,0,82,0
E45096,Procurement,sourcing,4,3.0,3,0,72,0
E48270,Procurement,other,1,5.0,5,1,92,1
E3562,Procurement,other,1,3.0,4,0,70,0
E12731,Sales & Marketing,sourcing,1,1.0,4,0,51,0
E68816,Procurement,sourcing,1,5.0,3,0,67,1
E59614,Sales & Marketing,other,1,,1,0,53,0
E56685,Sales & Marketing,sourcing,1,3.0,4,0,51,0
E38345,Analytics,other,1,,1,0,86,0
E40007,Analytics,sourcing,1,5.0,4,0,89,0
E48183,Operations,other,1,3.0,4,0,61,0
E16552,Analytics,sourcing,2,1.0,2,0,83,0
E3181,Analytics,other,1,4.0,2,0,80,0
E17178,Analytics,sourcing,1,5.0,8,0,87,1
E76567,Legal,sourcing,1,,1,1,97,1
E55792,Sales & Marketing,sourcing,2,3.0,3,0,50,0
E47449,Sales & Marketing,other,1,1.0,2,0,46,0
E1226,Technology,other,1,4.0,2,0,78,0
E2205,Sales & Marketing,other,1,4.0,3,0,48,0
E46058,Sales & Marketing,sourcing,1,3.0,6,0,47,0
E48305,Finance,other,2,3.0,4,0,63,0
E35438,Sales & Marketing,other,1,1.0,9,0,47,0
E36242,HR,other,1,,1,0,50,0
E56880,Analytics,sourcing,1,4.0,7,0,88,0
E3319,Analytics,other,1,5.0,2,0,86,0
E20804,Operations,other,1,1.0,6,0,61,0
E3446,Procurement,other,1,,1,0,75,0
E11118,HR,other,1,,1,0,49,0
E10247,Sales & Marketing,other,3,1.0,8,0,55,0
E77690,Analytics,other,1,5.0,7,0,84,0
E8073,Sales & Marketing,other,1,4.0,5,0,50,0
E43456,Operations,other,1,5.0,5,0,61,0
E58668,Procurement,sourcing,1,3.0,6,0,69,0
E22119,Sales & Marketing,other,1,1.0,3,0,50,0
E17634,Operations,sourcing,2,5.0,4,0,62,0
E13879,Sales & Marketing,other,1,5.0,2,0,51,0
E5696,Technology,sourcing,1,5.0,11,0,84,1
E56390,Analytics,other,1,4.0,3,1,79,0
E10595,Sales & Marketing,sourcing,2,4.0,19,0,53,0
E75660,Procurement,sourcing,1,3.0,11,0,68,0
E20924,Operations,other,1,3.0,5,0,78,1
E19244,Operations,other,1,2.0,5,0,59,0
E58561,Procurement,sourcing,1,3.0,7,0,67,0
E42632,Analytics,other,1,4.0,5,0,91,0
E70749,Technology,other,1,2.0,9,0,82,0
E28915,Analytics,sourcing,1,1.0,3,0,87,0
E3802,Technology,other,1,1.0,3,0,83,0
E44077,Sales & Marketing,other,1,3.0,7,0,49,0
E12552,Procurement,other,1,3.0,14,0,72,0
E59846,Procurement,other,1,2.0,5,0,63,0
E1866,Technology,other,1,3.0,2,0,80,0
E38001,Analytics,sourcing,2,3.0,3,0,85,0
E35387,Technology,sourcing,1,3.0,7,0,84,0
E67048,Analytics,sourcing,1,,1,0,82,0
E40005,Technology,other,3,3.0,2,0,81,0
E67441,Technology,other,1,3.0,5,0,82,1
E23374,HR,sourcing,1,5.0,2,1,52,1
E312,Sales & Marketing,sourcing,1,3.0,9,0,45,1
E1108,Sales & Marketing,sourcing,1,1.0,8,0,50,0
E57134,Procurement,sourcing,1,1.0,7,0,70,0
E47063,Technology,other,1,5.0,2,0,80,1
E38392,Operations,sourcing,2,5.0,7,0,61,0
E9411,Technology,sourcing,1,,1,0,78,0
E13690,Sales & Marketing,other,1,3.0,4,0,48,0
E32010,Sales & Marketing,other,1,,1,0,46,0
E115,Sales & Marketing,sourcing,1,3.0,2,0,46,0
E10383,Operations,other,2,5.0,9,0,60,0
E2772,Sales & Marketing,other,1,3.0,5,0,53,0
E56068,HR,other,1,3.0,17,0,53,0
E40732,Operations,sourcing,1,5.0,12,0,58,0
E19023,HR,other,1,1.0,4,0,49,0
E75027,Sales & Marketing,other,1,1.0,4,0,54,0
E67346,Finance,other,1,,1,0,62,0
E64350,Analytics,sourcing,2,4.0,5,0,84,0
E77020,Procurement,sourcing,1,4.0,8,0,71,0
E69539,Operations,sourcing,1,4.0,4,0,58,0
E40931,R&D,sourcing,2,4.0,2,1,83,0
E64731,Finance,other,1,5.0,2,0,56,0
E76778,Procurement,other,1,3.0,10,0,74,0
E1140,Sales & Marketing,referred,1,3.0,10,0,50,0
E36294,Procurement,sourcing,2,3.0,1,0,68,0
E31439,Legal,other,1,1.0,4,0,58,0
E37378,Procurement,sourcing,1,3.0,12,0,71,0
E65660,Sales & Marketing,sourcing,1,4.0,7,0,49,0
E20201,Operations,sourcing,2,5.0,7,0,62,0
E551,Procurement,other,2,3.0,2,0,73,0
E15285,Sales & Marketing,sourcing,2,1.0,3,0,52,0
E26817,Analytics,other,1,,1,0,83,0
E66868,Operations,other,1,2.0,10,0,57,0
E13916,Operations,other,1,4.0,5,0,59,0
E2550,Sales & Marketing,other,1,1.0,4,0,49,0
E41457,Technology,sourcing,1,5.0,6,0,77,1
E53787,Procurement,sourcing,2,3.0,4,0,71,0
E34312,Procurement,other,2,4.0,23,0,66,0
E30259,Sales & Marketing,sourcing,1,5.0,4,0,64,1
E60036,Procurement,other,1,3.0,10,0,70,0
E44480,Operations,sourcing,1,5.0,8,0,64,0
E40618,Legal,other,1,5.0,4,0,62,0
E69977,Technology,sourcing,1,4.0,5,0,85,0
E34604,Operations,other,1,2.0,11,0,60,0
E2816,Sales & Marketing,other,2,5.0,16,0,48,0
E11798,Operations,sourcing,1,5.0,11,0,61,1
E35053,Sales & Marketing,other,1,4.0,8,0,51,0
E62433,R&D,sourcing,1,3.0,3,0,87,0
E56023,Sales & Marketing,other,1,1.0,1,0,50,0
E16246,Operations,sourcing,1,4.0,7,0,60,0
E75011,Sales & Marketing,other,1,1.0,6,0,45,0
E16760,Sales & Marketing,sourcing,1,5.0,3,0,50,0
E42225,HR,sourcing,1,4.0,5,0,46,0
E71987,Operations,other,2,3.0,8,0,60,0
E36686,Sales & Marketing,other,1,4.0,7,0,59,1
E20565,Operations,other,1,5.0,3,0,60,0
E39554,Finance,other,2,1.0,5,0,62,0
E53238,Sales & Marketing,sourcing,2,3.0,8,0,49,0
E8356,Sales & Marketing,sourcing,1,4.0,2,0,47,0
E8479,Analytics,sourcing,1,2.0,9,0,85,0
E64942,Procurement,other,1,4.0,6,0,73,0
E70428,Operations,other,1,3.0,8,0,58,0
E21101,Sales & Marketing,other,1,,1,0,46,0
E69075,Procurement,other,3,3.0,4,0,68,1
E77680,Sales & Marketing,other,1,1.0,9,0,47,0
E38240,Procurement,other,1,5.0,5,0,95,1
E45331,Technology,other,1,3.0,12,0,77,1
E568,Sales & Marketing,other,1,3.0,10,0,51,1
E43624,Sales & Marketing,sourcing,1,5.0,7,0,46,0
E4799,Finance,other,2,3.0,3,0,54,0
E5878,Operations,other,1,5.0,11,1,67,1
E11494,Sales & Marketing,other,1,1.0,10,0,47,0
E59788,Technology,sourcing,1,3.0,1,0,80,0
E68046,Operations,sourcing,1,5.0,2,0,63,0
E5595,Procurement,referred,2,4.0,8,0,72,0
E15361,Technology,other,1,4.0,3,0,76,0
E8668,Finance,other,1,4.0,2,0,57,0
E75937,Analytics,sourcing,1,3.0,4,0,88,0
E73372,Sales & Marketing,sourcing,1,3.0,4,0,50,0
E38583,Operations,other,1,3.0,2,0,59,0
E61087,Analytics,other,3,5.0,3,0,86,0
E61290,Technology,sourcing,1,3.0,4,0,80,0
E59455,Procurement,other,1,4.0,19,0,83,1
E71868,Operations,other,1,5.0,9,0,59,0
E75024,Sales & Marketing,other,1,4.0,7,0,51,0
E42038,Sales & Marketing,other,1,5.0,11,0,47,0
E8342,Operations,other,2,5.0,7,0,63,0
E33685,Sales & Marketing,other,1,1.0,8,0,51,0
E5764,Sales & Marketing,sourcing,1,3.0,2,0,50,0
E53948,Operations,other,1,4.0,9,0,60,0
E20532,Sales & Marketing,sourcing,2,2.0,4,0,50,1
E10018,Operations,other,1,3.0,12,0,61,0
E31004,Analytics,other,1,3.0,4,0,82,0
E20823,Operations,other,1,4.0,5,0,68,1
E32432,HR,other,2,5.0,13,0,60,1
E24030,Procurement,other,2,3.0,2,0,67,0
E11390,Technology,sourcing,1,4.0,5,0,82,0
E15974,Finance,sourcing,1,5.0,4,0,57,0
E44413,Sales & Marketing,sourcing,1,2.0,7,0,49,0
E11252,Operations,sourcing,1,4.0,6,0,60,0
E33305,Operations,sourcing,2,2.0,9,0,65,0
E26694,Operations,other,1,3.0,15,0,59,1
E41830,Procurement,other,1,4.0,9,0,69,0
E36285,Operations,other,1,5.0,12,0,58,0
E32695,Sales & Marketing,other,2,1.0,7,0,50,0
E45151,Technology,other,1,4.0,5,0,82,0
E51512,Operations,sourcing,1,2.0,3,0,60,0
E55075,Sales & Marketing,other,1,5.0,5,0,48,0
E44727,Legal,other,2,5.0,7,0,59,0
E50363,Analytics,other,1,3.0,1,0,84,0
E21113,Sales & Marketing,sourcing,1,2.0,8,0,47,0
E10720,Finance,sourcing,1,3.0,6,0,61,1
E54057,Operations,other,1,2.0,12,0,63,0
E17493,Technology,other,1,4.0,2,0,82,0
E65042,Sales & Marketing,other,1,5.0,6,0,52,0
E25823,Analytics,other,2,3.0,4,0,87,0
E38793,Technology,other,4,3.0,3,0,81,0
E37580,Operations,other,1,,1,0,60,0
E7592,Analytics,other,1,,1,0,81,0
E44687,Sales & Marketing,sourcing,1,5.0,2,0,51,0
E60683,Operations,other,1,3.0,17,0,58,0
E43658,Operations,other,2,4.0,14,0,59,0
E397,Procurement,other,1,4.0,8,0,74,0
E9815,Technology,other,1,1.0,5,0,82,0
E67649,Operations,sourcing,1,5.0,2,0,58,0
E59123,Sales & Marketing,other,1,4.0,4,0,51,0
E4273,Analytics,other,2,4.0,5,0,85,0
E68158,HR,sourcing,1,1.0,7,0,51,0
E48153,Sales & Marketing,other,1,4.0,4,1,50,1
E38901,Sales & Marketing,sourcing,1,2.0,8,0,50,0
E48933,Sales & Marketing,sourcing,1,2.0,5,0,50,0
E37128,Sales & Marketing,other,1,,1,0,53,0
E12435,Sales & Marketing,other,2,5.0,2,0,47,0
E20654,Procurement,other,1,5.0,10,0,68,0
E1020,Procurement,other,1,3.0,11,0,66,0
E37513,Procurement,sourcing,1,3.0,4,0,74,0
E41602,Procurement,sourcing,1,5.0,9,0,65,0
E12051,Procurement,other,2,3.0,2,0,71,1
E51246,Operations,other,1,4.0,7,0,58,0
E43740,Operations,sourcing,1,5.0,4,0,64,0
E526,Sales & Marketing,other,2,1.0,5,0,48,0
E67601,Technology,sourcing,1,3.0,7,0,80,0
E75286,Finance,sourcing,1,5.0,25,0,62,0
E10142,HR,other,1,3.0,3,0,48,0
E22909,HR,other,1,2.0,2,0,45,0
E74524,Procurement,other,1,,1,0,67,0
E13216,Sales & Marketing,sourcing,1,4.0,6,0,47,0
E17661,Sales & Marketing,referred,1,5.0,6,0,49,0
E31382,Technology,sourcing,1,3.0,15,0,82,0
E26981,Analytics,other,1,5.0,9,0,87,0
E55839,Sales & Marketing,other,2,1.0,7,0,48,0
E9333,Operations,other,3,5.0,8,0,68,1
E60858,Sales & Marketing,other,1,,1,0,52,0
E15037,Operations,other,1,4.0,14,0,59,0
E77878,Operations,other,1,3.0,10,0,60,0
E44869,Analytics,other,1,5.0,6,0,84,0
E76496,Procurement,other,1,2.0,6,0,68,0
E4406,Analytics,other,1,,1,0,85,0
E16036,Sales & Marketing,other,2,3.0,16,0,50,0
E34415,Sales & Marketing,other,1,5.0,10,0,47,0
E40001,Technology,other,1,3.0,2,0,76,0
E70487,Sales & Marketing,other,1,1.0,8,0,53,0
E27554,Sales & Marketing,sourcing,1,1.0,4,0,55,0
E2695,Sales & Marketing,other,2,1.0,4,0,50,0
E42278,Sales & Marketing,other,1,2.0,7,0,50,0
E53502,Finance,sourcing,2,1.0,4,0,61,0
E45311,Sales & Marketing,sourcing,1,3.0,6,0,48,0
E4993,Analytics,sourcing,1,4.0,3,0,87,0
E52728,Operations,other,1,3.0,4,0,59,0
E18556,Sales & Marketing,other,1,4.0,9,0,50,0
E6617,Procurement,other,1,4.0,5,0,71,0
E44109,Procurement,sourcing,1,1.0,6,0,68,0
E70937,Sales & Marketing,other,1,5.0,3,0,48,0
E32006,Technology,other,1,1.0,5,0,82,0
E17787,Analytics,other,2,3.0,10,0,86,0
E35375,Sales & Marketing,other,1,4.0,10,0,51,0
E63693,Technology,other,1,3.0,17,0,85,0
E28304,Technology,other,1,1.0,3,0,77,0
E6550,Technology,other,1,3.0,2,0,81,0
E26955,Technology,other,1,2.0,5,0,78,0
E29181,Sales & Marketing,sourcing,1,5.0,10,0,51,0
E51886,Technology,other,1,,1,0,81,0
E49320,Sales & Marketing,other,2,,1,0,54,0
E14522,Operations,sourcing,2,1.0,10,0,57,0
E3426,Procurement,sourcing,1,4.0,2,1,69,0
E46757,Technology,sourcing,1,3.0,2,0,79,0
E62198,Technology,other,1,4.0,1,0,77,0
E29250,Operations,sourcing,1,1.0,7,0,57,0
E44022,HR,other,1,5.0,6,0,52,0
E48085,Sales & Marketing,other,4,1.0,4,0,52,0
E49526,Operations,sourcing,1,5.0,8,0,64,0
E53559,Sales & Marketing,other,1,5.0,8,0,46,0
E47623,Sales & Marketing,other,2,,1,0,45,0
E76324,HR,other,1,4.0,5,0,47,0
E50008,Finance,other,1,4.0,4,0,58,0
E19112,HR,other,2,,1,0,47,0
E29913,Sales & Marketing,sourcing,2,3.0,3,0,51,0
E31496,Analytics,other,1,1.0,5,0,85,0
E6451,Sales & Marketing,sourcing,2,1.0,7,0,47,0
E64171,Sales & Marketing,other,1,5.0,2,0,52,0
E16496,HR,other,1,4.0,10,0,47,0
E49448,HR,other,1,3.0,14,0,52,0
E75008,Sales & Marketing,other,2,3.0,9,0,52,0
E74500,Procurement,other,1,4.0,8,0,73,1
E78294,Sales & Marketing,sourcing,3,3.0,3,0,49,0
E49486,Sales & Marketing,other,1,4.0,4,0,49,0
E6901,Operations,other,1,5.0,6,0,59,0
E68202,Finance,other,1,4.0,4,0,57,0
E26906,Technology,other,1,3.0,7,0,80,0
E48865,Procurement,other,1,3.0,10,0,72,0
E18016,Technology,sourcing,1,4.0,5,0,79,0
E58675,Sales & Marketing,other,1,4.0,7,0,52,0
E5306,Procurement,sourcing,1,,1,0,69,1
E39682,Sales & Marketing,sourcing,1,5.0,4,0,51,0
E15916,Operations,other,1,3.0,7,0,65,0
E30118,R&D,other,1,5.0,5,0,85,0
E10858,Operations,other,1,4.0,4,0,63,0
E6211,Finance,other,1,,1,0,56,0
E13267,Analytics,sourcing,1,4.0,12,0,85,0
E7379,Sales & Marketing,other,1,3.0,2,0,48,0
E2679,Finance,other,1,4.0,6,0,63,0
E1438,Analytics,other,1,3.0,6,0,81,0
E64506,Sales & Marketing,sourcing,2,4.0,5,0,45,0
E27009,HR,sourcing,2,3.0,12,0,48,0
E27748,Operations,sourcing,1,4.0,8,0,60,0
E5805,Sales & Marketing,other,2,1.0,5,0,49,0
E7721,Procurement,other,2,3.0,2,0,73,0
E7815,Sales & Marketing,other,2,3.0,7,0,49,0
E7112,Technology,other,2,4.0,17,0,77,0
E32923,Analytics,sourcing,1,3.0,5,0,87,0
E50792,Operations,sourcing,1,5.0,15,0,58,0
E2542,Sales & Marketing,other,2,1.0,10,0,50,0
E34065,Technology,sourcing,1,4.0,6,0,82,0
E19113,Technology,sourcing,3,2.0,2,0,80,0
E12297,Operations,other,1,4.0,7,0,60,0
E64892,Analytics,other,1,5.0,3,0,81,0
E30997,HR,sourcing,1,5.0,8,0,51,0
E5212,Sales & Marketing,sourcing,1,3.0,17,0,49,0
E25856,Procurement,sourcing,1,4.0,2,0,77,0
E10532,Technology,other,2,5.0,5,0,84,0
E58851,Procurement,other,1,,1,0,68,1
E25245,Sales & Marketing,other,1,5.0,3,0,48,0
E20777,Analytics,sourcing,1,4.0,5,0,82,1
E44182,HR,other,1,4.0,12,0,46,0
E48694,Sales & Marketing,other,1,5.0,2,0,57,0
E49113,Analytics,other,1,1.0,4,0,83,0
E24477,Analytics,sourcing,1,,1,0,83,0
E3777,HR,sourcing,1,5.0,2,0,50,1
E58863,Procurement,other,2,3.0,8,0,66,0
E885,Procurement,sourcing,1,3.0,7,1,90,1
E68360,HR,other,1,4.0,5,0,45,0
E69086,Procurement,other,1,5.0,3,0,73,0
E51463,Operations,other,1,3.0,4,0,58,0
E28532,R&D,other,1,3.0,2,0,83,0
E15778,Analytics,other,1,4.0,4,0,89,0
E17277,Technology,sourcing,2,2.0,7,0,81,0
E20603,Legal,sourcing,1,5.0,3,0,58,1
E23126,Analytics,other,1,3.0,6,0,82,0
E52982,Analytics,other,1,5.0,6,0,85,0
E24959,Procurement,other,1,3.0,12,0,69,0
E58340,Analytics,other,1,5.0,3,0,81,0
E44265,Technology,sourcing,1,3.0,2,0,81,0
E35950,Sales & Marketing,other,1,3.0,6,0,51,0
E8636,Procurement,sourcing,1,2.0,4,0,69,0
E11869,Technology,sourcing,1,4.0,3,0,76,0
E12080,Procurement,other,1,5.0,4,0,71,0
E9146,Analytics,sourcing,1,5.0,5,0,86,0
E43238,Operations,sourcing,1,6.0,6,0,61,0
E32852,Operations,other,1,3.0,2,0,58,0
E58229,Operations,sourcing,1,5.0,3,0,58,0
E29307,Finance,other,1,3.0,7,0,56,0
E17190,Procurement,other,1,5.0,4,0,84,1
E55654,Sales & Marketing,other,1,3.0,4,0,48,0
E11201,Analytics,other,1,5.0,4,0,85,0
E28106,Sales & Marketing,other,1,,1,0,52,0
E41289,Sales & Marketing,other,1,5.0,7,0,52,0
E62181,Procurement,sourcing,1,2.0,27,0,74,0
E45772,Sales & Marketing,other,1,2.0,11,0,47,0
E67703,Sales & Marketing,sourcing,1,5.0,11,0,55,1
E65580,Operations,other,1,3.0,8,0,58,0
E30486,Finance,other,1,3.0,2,0,60,0
E2056,Technology,other,1,1.0,4,1,82,1
E70907,Sales & Marketing,sourcing,1,3.0,2,0,52,0
E37199,Technology,other,1,,1,0,79,0
E13528,Operations,other,1,4.0,6,0,58,0
E55493,Procurement,other,3,3.0,5,0,70,0
E59220,Operations,sourcing,1,1.0,8,0,61,0
E76562,Analytics,sourcing,1,3.0,9,0,81,0
E1617,Technology,other,1,3.0,8,0,84,0
E74552,Operations,sourcing,1,3.0,7,0,60,0
E64464,Sales & Marketing,sourcing,1,3.0,6,0,51,0
E74609,Sales & Marketing,sourcing,1,5.0,3,0,51,1
E23771,Analytics,other,1,5.0,2,0,84,0
E22871,Technology,other,2,4.0,4,0,77,1
E56796,Operations,other,1,4.0,5,0,57,0
E63088,Sales & Marketing,other,1,5.0,2,0,49,1
E63850,Sales & Marketing,other,3,1.0,2,0,48,0
E9044,Procurement,sourcing,1,4.0,6,0,70,1
E58408,Sales & Marketing,other,1,,1,0,53,0
E54474,Procurement,other,3,3.0,3,0,67,0
E57617,Procurement,other,1,3.0,3,0,70,0
E10463,Sales & Marketing,sourcing,1,5.0,4,0,48,0
E15458,Operations,sourcing,3,3.0,7,0,57,0
E54851,R&D,other,2,5.0,2,0,84,0
E67287,Sales & Marketing,sourcing,1,1.0,2,0,50,0
E41056,Operations,other,1,5.0,2,0,61,0
E17503,Technology,other,2,3.0,7,0,82,0
E43720,HR,sourcing,1,3.0,4,0,49,0
E46916,Sales & Marketing,sourcing,1,4.0,4,0,55,0
E61721,Sales & Marketing,sourcing,1,5.0,7,0,47,0
E53742,Sales & Marketing,other,1,5.0,4,0,55,0
E9142,Operations,sourcing,2,5.0,3,0,65,0
E6407,Sales & Marketing,other,1,5.0,8,0,51,0
E36608,Procurement,sourcing,1,3.0,15,0,70,0
E51954,Procurement,other,1,3.0,14,0,75,0
E26378,Sales & Marketing,other,1,3.0,7,0,65,1
E77837,HR,referred,1,3.0,4,0,51,0
E24855,Sales & Marketing,sourcing,1,5.0,19,0,50,0
E24748,Procurement,sourcing,1,5.0,5,0,73,0
E36069,Operations,other,1,4.0,7,0,62,0
E55539,Technology,sourcing,1,5.0,9,0,79,0
E50939,Procurement,sourcing,2,3.0,4,0,63,0
E5707,Procurement,other,1,3.0,10,0,70,0
E8658,Operations,sourcing,1,5.0,7,0,58,0
E66189,Analytics,other,1,4.0,9,0,84,0
E56675,Procurement,sourcing,1,4.0,7,0,68,0
E3654,Sales & Marketing,sourcing,1,4.0,2,0,49,0
E65957,Sales & Marketing,sourcing,2,4.0,7,0,51,0
E5040,Technology,other,4,,1,0,80,0
E51331,Technology,other,1,,1,0,77,0
E9718,Sales & Marketing,other,1,1.0,5,0,49,0
E14487,Legal,other,1,,1,0,64,0
E52552,Procurement,sourcing,1,3.0,5,0,65,0
E62599,Technology,sourcing,3,,1,0,82,0
E30611,Technology,sourcing,1,4.0,10,0,78,0
E34536,Technology,other,1,4.0,5,0,82,0
E59362,Operations,other,1,,1,0,60,1
E70927,Operations,sourcing,2,1.0,5,0,61,0
E61196,HR,other,1,2.0,8,0,49,0
E65744,Sales & Marketing,other,1,1.0,2,0,53,0
E20117,Sales & Marketing,sourcing,1,4.0,5,0,50,0
E73558,Sales & Marketing,other,1,1.0,15,0,48,0
