employee_id,region,education,gender,age
E31742,region_22,Bachelor's,m,31
E61595,region_7,Master's & above,f,32
E77197,region_7,Bachelor's,f,27
E1115,region_12,Bachelor's,f,30
E67274,region_34,Bachelor's,m,28
E26501,region_7,Bachelor's,f,36
E5418,region_23,Master's & above,m,33
E70083,region_6,Bachelor's,f,32
E49178,region_8,Bachelor's,m,28
E15770,region_2,Below Secondary,m,21
E59681,region_10,Bachelor's,m,31
E57251,region_22,Bachelor's,m,29
E72727,region_32,Bachelor's,m,37
E2806,region_10,Master's & above,m,30
E44246,region_2,Master's & above,m,39
E4561,region_31,Bachelor's,f,37
E9480,region_2,Bachelor's,f,36
E8906,region_7,Bachelor's,m,34
E50565,region_14,Bachelor's,f,32
E19746,region_27,Bachelor's,f,31
E40316,region_2,Master's & above,m,37
E29405,region_22,Master's & above,m,48
E63705,region_7,Bachelor's,m,34
E10680,region_28,Master's & above,f,30
E21922,region_17,Bachelor's,m,27
E57453,region_7,Bachelor's,m,32
E76438,region_22,,m,27
E51386,region_31,Master's & above,f,36
E72773,region_2,Bachelor's,m,30
E16544,region_2,,m,52
E20933,region_16,Bachelor's,m,25
E20559,region_2,Bachelor's,f,56
E49534,region_26,Bachelor's,m,30
E14577,region_2,Bachelor's,f,55
E24613,region_23,Master's & above,m,34
E31149,region_7,Bachelor's,m,42
E63323,region_16,Bachelor's,m,39
E34743,region_30,Bachelor's,m,34
E33050,region_7,Master's & above,m,39
E37709,region_28,Master's & above,m,39
E11848,region_12,Bachelor's,m,37
E76146,region_2,Bachelor's,m,27
E21226,region_28,Bachelor's,m,30
E54421,region_34,Bachelor's,m,33
E25798,region_4,Master's & above,f,35
E36086,region_7,Master's & above,f,41
E50210,region_4,Master's & above,f,35
E29484,region_13,Bachelor's,f,38
E25228,region_22,Bachelor's,m,29
E12888,region_29,Bachelor's,m,36
E19122,region_1,Bachelor's,m,25
E62961,region_2,Bachelor's,f,37
E43396,region_22,Bachelor's,m,37
E58094,region_2,Below Secondary,f,25
E41305,region_31,Bachelor's,m,40
E5832,region_7,Bachelor's,m,36
E52443,region_13,Bachelor's,m,35
E45128,region_32,Bachelor's,m,28
E15573,region_7,Bachelor's,m,35
E16266,region_22,Bachelor's,m,30
E16097,region_22,,m,24
E48414,region_4,Master's & above,f,35
E38075,region_26,Bachelor's,m,23
E34688,region_15,,f,31
E32307,region_22,Bachelor's,m,29
E66932,region_2,Bachelor's,m,37
E58798,region_2,Bachelor's,m,60
E34601,region_7,Bachelor's,m,32
E30263,region_22,Bachelor's,m,30
E41285,region_7,Bachelor's,m,32
E52162,region_2,Bachelor's,m,20
E18836,region_2,Bachelor's,m,32
E63482,region_22,Bachelor's,m,25
E37969,region_15,Bachelor's,m,46
E52490,region_2,Bachelor's,f,60
E72220,region_2,Bachelor's,f,40
E13229,region_13,Master's & above,m,55
E67582,region_2,Master's & above,m,34
E51787,region_7,Master's & above,f,36
E31330,region_2,Master's & above,m,33
E69553,region_22,,f,28
E60489,region_26,Bachelor's,m,26
E72930,region_31,Bachelor's,m,41
E55659,region_5,Bachelor's,m,28
E53352,region_31,Bachelor's,m,30
E41546,region_2,Below Secondary,m,25
E44049,region_15,Bachelor's,m,28
E75651,region_22,Bachelor's,m,31
E62375,region_2,Bachelor's,m,36
E32762,region_32,Bachelor's,m,36
E2217,region_2,Bachelor's,m,42
E750,region_7,Bachelor's,m,50
E71633,region_26,Bachelor's,m,24
E59593,region_11,Master's & above,m,41
E17694,region_22,Bachelor's,m,43
E36384,region_32,Bachelor's,m,28
E2766,region_13,Bachelor's,m,31
E58774,region_29,Master's & above,m,32
E45382,region_7,Master's & above,f,33
E23455,region_7,Below Secondary,m,24
E35700,region_2,Bachelor's,f,48
E23431,region_2,Bachelor's,m,37
E71754,region_22,Master's & above,f,33
E53649,region_2,Master's & above,f,54
E35428,region_26,Bachelor's,m,31
E76536,region_20,Bachelor's,m,28
E40215,region_31,Bachelor's,m,34
E63328,region_22,Master's & above,m,40
E1717,region_7,Master's & above,m,36
E40015,region_22,Master's & above,f,49
E33365,region_30,,f,31
E14020,region_2,Bachelor's,f,39
E66802,region_7,Below Secondary,f,24
E17302,region_7,,m,34
E71797,region_13,Bachelor's,m,38
E54695,region_11,Bachelor's,m,35
E69791,region_2,Master's & above,m,32
E12212,region_7,,m,34
E23030,region_25,Master's & above,f,36
E44317,region_2,,m,20
E52985,region_24,Bachelor's,m,30
E6635,region_15,Bachelor's,m,28
E77564,region_7,Bachelor's,m,28
E24021,region_5,Bachelor's,m,42
E59569,region_22,Master's & above,f,34
E32260,region_2,,m,53
E31915,region_6,Master's & above,m,33
E64877,region_20,Master's & above,m,40
E75109,region_7,Bachelor's,m,35
E43821,region_32,Bachelor's,m,41
E11644,region_27,,m,26
E29108,region_27,Master's & above,m,40
E15350,region_26,Master's & above,m,40
E4310,region_10,Master's & above,f,32
E40674,region_22,Bachelor's,m,34
E76184,region_29,Bachelor's,m,33
E70925,region_7,Bachelor's,m,34
E19349,region_29,Bachelor's,m,25
E24518,region_15,Bachelor's,m,29
E73177,region_2,Bachelor's,m,26
E5965,region_2,Bachelor's,m,46
E43182,region_15,Bachelor's,m,48
E70861,region_1,Bachelor's,m,29
E37510,region_30,Bachelor's,m,29
E41325,region_19,Bachelor's,m,37
E43111,region_2,Below Secondary,m,23
E29970,region_10,Bachelor's,m,30
E57911,region_33,Bachelor's,f,55
E11516,region_16,Bachelor's,f,40
E8483,region_28,,m,30
E59482,region_2,Master's & above,f,33
E40419,region_14,Master's & above,m,38
E15796,region_26,Bachelor's,f,25
E35044,region_22,Master's & above,m,28
E27032,region_22,Bachelor's,m,26
E42958,region_28,Bachelor's,m,28
E67825,region_25,Bachelor's,f,31
E77286,region_20,Bachelor's,m,33
E43894,region_2,Bachelor's,m,56
E38495,region_12,Bachelor's,m,36
E67118,region_7,Master's & above,m,35
E9340,region_13,Master's & above,m,47
E73261,region_16,Master's & above,f,34
E5341,region_2,Master's & above,f,36
E18951,region_22,,m,27
E16307,region_11,Bachelor's,m,33
E60944,region_2,Master's & above,f,58
E31759,region_4,Bachelor's,m,45
E68128,region_2,Master's & above,f,34
E53765,region_9,Master's & above,m,29
E6586,region_2,Bachelor's,f,55
E67297,region_2,Bachelor's,f,34
E46100,region_4,Master's & above,f,39
E14079,region_22,Bachelor's,f,26
E40869,region_2,Master's & above,m,57
E42970,region_31,Bachelor's,m,30
E45889,region_1,Master's & above,m,37
E62501,region_23,Bachelor's,m,30
E32849,region_2,Bachelor's,m,31
E9290,region_2,Bachelor's,m,36
E27520,region_16,Bachelor's,m,23
E68664,region_2,Bachelor's,f,30
E260,region_11,Master's & above,m,48
E37922,region_2,Master's & above,m,59
E23178,region_25,Master's & above,f,33
E54488,region_2,Bachelor's,f,34
E19352,region_22,Bachelor's,f,40
E10815,region_4,Master's & above,m,46
E70717,region_32,Bachelor's,m,25
E2585,region_15,Master's & above,m,50
E13705,region_19,Bachelor's,m,43
E56387,region_2,Bachelor's,m,29
E34127,region_4,Master's & above,m,34
E9213,region_2,Bachelor's,m,28
E20977,region_15,Bachelor's,m,27
E57075,region_16,Bachelor's,m,31
E32481,region_15,Bachelor's,m,40
E44072,region_31,Bachelor's,f,32
E12873,region_2,Bachelor's,f,37
E53514,region_32,Bachelor's,f,32
E35757,region_28,Bachelor's,m,30
E64364,region_17,Bachelor's,f,32
E62280,region_31,Bachelor's,m,32
E25243,region_2,Master's & above,m,48
E26699,region_9,Bachelor's,m,26
E53382,region_13,Bachelor's,f,37
E75379,region_2,Master's & above,f,45
E45132,region_26,Bachelor's,m,32
E76905,region_7,Master's & above,f,39
E53814,region_16,Bachelor's,m,34
E13271,region_30,Bachelor's,m,31
E37757,region_26,Bachelor's,m,30
E33653,region_2,Bachelor's,m,35
E32779,region_29,Master's & above,f,34
E77209,region_32,Bachelor's,m,27
E28536,region_1,Bachelor's,m,32
E30138,region_2,Bachelor's,f,56
E9204,region_13,Bachelor's,f,27
E69298,region_7,Master's & above,f,38
E20143,region_34,Bachelor's,m,31
E76783,region_10,Master's & above,m,35
E45997,region_4,Master's & above,m,34
E6064,region_2,Master's & above,m,45
E731,region_22,Bachelor's,f,27
E47532,region_27,Bachelor's,m,26
E64824,region_22,Bachelor's,m,29
E46579,region_2,Bachelor's,f,29
E60762,region_22,Bachelor's,f,35
E48395,region_7,Master's & above,m,37
E75251,region_14,Bachelor's,m,33
E8584,region_2,Master's & above,m,43
E68387,region_28,Bachelor's,F,28
E53479,region_2,Bachelor's,f,26
E14844,region_1,Bachelor's,m,31
E47017,region_22,Master's & above,m,27
E60210,region_2,Bachelor's,f,37
E19518,region_2,Bachelor's,f,45
E19511,region_10,Master's & above,m,35
E290,region_23,Bachelor's,m,31
E10544,region_31,Bachelor's,m,27
E39180,region_15,Master's & above,m,32
E71807,region_23,Bachelor's,m,33
E17417,region_2,Bachelor's,f,39
E33939,region_22,Bachelor's,f,29
E26486,region_8,Bachelor's,f,31
E43778,region_26,Bachelor's,m,26
E68818,region_25,Master's & above,f,36
E4901,region_27,Bachelor's,m,37
E17447,region_31,Bachelor's,m,30
E72875,region_30,Master's & above,f,39
E38103,region_15,Master's & above,m,48
E15432,region_31,Bachelor's,m,39
E10149,region_27,Bachelor's,m,25
E54900,region_15,Master's & above,m,33
E51575,region_14,Master's & above,f,38
E17725,region_2,Bachelor's,f,39
E14326,region_25,Bachelor's,m,33
E37957,region_16,Bachelor's,m,37
E65173,region_4,Master's & above,m,35
E20244,region_22,Bachelor's,m,29
E10180,region_25,Bachelor's,m,28
E62270,region_7,Bachelor's,m,32
E4013,region_7,Bachelor's,m,28
E39941,region_2,Master's & above,m,41
E13444,region_23,Bachelor's,m,29
E61208,region_22,Bachelor's,m,28
E23231,region_11,Bachelor's,f,31
E53734,region_9,Bachelor's,m,31
E50529,region_13,Master's & above,m,31
E34858,region_13,Bachelor's,f,31
E11944,region_14,Bachelor's,m,34
E24653,region_4,Master's & above,m,43
E39723,region_32,,m,30
E64406,region_26,Bachelor's,f,28
E44864,region_7,Bachelor's,f,27
E24045,region_22,Master's & above,m,34
E56165,region_22,Bachelor's,m,29
E48378,region_2,Bachelor's,m,40
E77185,region_11,Bachelor's,m,28
E4436,region_28,Bachelor's,m,29
E71188,region_2,Bachelor's,f,34
E44352,region_22,Bachelor's,f,31
E4440,region_31,Bachelor's,m,30
E68284,region_22,Bachelor's,m,29
E26076,region_12,Bachelor's,m,34
E21459,region_2,Bachelor's,f,28
E50451,region_2,Master's & above,f,33
E65201,region_27,Bachelor's,m,29
E16250,region_4,Master's & above,f,40
E44176,region_2,Bachelor's,f,38
E51679,region_16,Bachelor's,m,35
E20385,region_2,Bachelor's,m,31
E7738,region_2,Bachelor's,f,31
E16670,region_13,Master's & above,m,41
E19771,region_26,Bachelor's,m,49
E11138,region_22,Bachelor's,m,24
E60100,region_20,Master's & above,m,36
E63887,region_6,Bachelor's,m,32
E69345,region_7,Bachelor's,m,47
E33101,region_13,Bachelor's,m,35
E40213,region_2,Master's & above,f,38
E28756,region_34,Bachelor's,m,31
E52275,region_11,Bachelor's,m,32
E4593,region_22,Master's & above,f,32
E26139,region_7,Bachelor's,f,38
E48555,region_4,Master's & above,m,43
E72948,region_34,Bachelor's,m,27
E72446,region_20,Bachelor's,m,28
E27207,region_19,Bachelor's,m,38
E29123,region_22,Bachelor's,m,29
E66183,region_11,Master's & above,m,40
E46531,region_5,Bachelor's,f,33
E12405,region_34,Bachelor's,m,29
E61893,region_2,Master's & above,m,59
E36432,region_2,Master's & above,m,53
E27990,region_29,Master's & above,m,32
E40808,region_22,Bachelor's,f,29
E30782,region_14,Master's & above,m,35
E48263,region_26,Bachelor's,m,29
E65104,region_2,Bachelor's,m,27
E61132,region_16,Master's & above,f,43
E38209,region_22,Bachelor's,m,24
E65539,region_2,Bachelor's,m,34
E37374,region_7,Bachelor's,m,52
E25792,region_14,Master's & above,m,37
E63808,region_2,Bachelor's,m,40
E74572,region_2,Bachelor's,m,38
E55556,region_22,Bachelor's,m,26
E59343,region_3,Bachelor's,m,29
E46996,region_31,Bachelor's,m,30
E64800,region_2,Bachelor's,m,35
E55649,region_12,Bachelor's,f,27
E56013,region_4,Bachelor's,m,28
E27931,region_2,Bachelor's,f,37
E4396,region_7,Bachelor's,m,40
E63595,region_14,Master's & above,f,38
E57076,region_34,Bachelor's,m,28
E23143,region_27,Bachelor's,f,37
E61084,region_2,,m,38
E65960,region_26,Bachelor's,f,39
E9628,region_13,Bachelor's,f,34
E20148,region_7,Bachelor's,f,31
E41578,region_14,Bachelor's,m,35
E29660,region_2,Master's & above,m,33
E13821,region_2,Master's & above,f,39
E44587,region_22,Master's & above,m,53
E35608,region_7,Bachelor's,m,29
E34257,region_22,Bachelor's,m,27
E58117,region_2,Bachelor's,m,35
E33527,region_16,Bachelor's,m,34
E57933,region_25,Bachelor's,f,32
E16563,region_2,Bachelor's,f,52
E12251,region_31,Master's & above,m,41
E58897,region_2,Bachelor's,m,35
E77432,region_3,Bachelor's,m,26
E30468,region_7,Master's & above,m,35
E59352,region_27,Bachelor's,m,29
E40951,region_29,Bachelor's,m,27
E65778,region_7,Bachelor's,f,33
E44952,region_28,Bachelor's,m,39
E54956,region_13,Bachelor's,f,40
E18207,region_13,Bachelor's,m,28
E76900,region_14,Bachelor's,m,50
E15342,region_29,Master's & above,f,31
E20531,region_20,Bachelor's,m,32
E12228,region_22,Bachelor's,m,26
E35970,region_13,Master's & above,m,50
E37131,region_7,Master's & above,m,38
E33664,region_29,Bachelor's,m,31
E76845,region_22,Bachelor's,f,30
E75605,region_34,Bachelor's,m,27
E60978,region_3,Bachelor's,m,29
E36342,region_2,Bachelor's,f,25
E66514,region_2,,m,25
E20723,region_4,Master's & above,f,34
E52304,region_25,Bachelor's,m,31
E47706,region_2,Bachelor's,m,35
E58972,region_22,Bachelor's,m,25
E54671,region_13,Bachelor's,m,29
E75527,region_4,Bachelor's,m,43
E59114,region_12,Bachelor's,f,25
E17904,region_2,Bachelor's,m,60
E76863,region_28,Bachelor's,m,29
E49086,region_28,Master's & above,m,38
E2368,region_32,Bachelor's,m,30
E11214,region_2,Bachelor's,m,35
E63403,region_2,Bachelor's,m,32
E12951,region_22,Bachelor's,f,26
E42312,region_22,Master's & above,m,35
E14827,region_24,Bachelor's,m,34
E34537,region_27,Bachelor's,f,47
E9536,region_26,Master's & above,m,32
E37990,region_27,Bachelor's,m,25
E47398,region_22,Bachelor's,f,35
E62060,region_2,Bachelor's,m,48
E6173,region_31,Bachelor's,m,27
E17789,region_2,,m,36
E39629,region_11,Bachelor's,f,35
E30338,region_23,Bachelor's,f,31
E12066,region_2,Bachelor's,m,36
E30960,region_26,Bachelor's,m,25
E77445,region_2,Master's & above,m,52
E59680,region_2,,f,59
E43774,region_16,Bachelor's,m,32
E68602,region_2,Master's & above,f,45
E74825,region_22,Bachelor's,f,26
E46855,region_2,Bachelor's,m,33
E37549,region_32,Bachelor's,m,29
E45449,region_13,Bachelor's,m,27
E55578,region_15,Bachelor's,m,33
E18040,region_32,Bachelor's,f,26
E18874,region_2,Bachelor's,m,58
E78237,region_27,Bachelor's,f,37
E3348,region_26,Bachelor's,m,37
E63163,region_2,Bachelor's,f,30
E57698,region_15,Bachelor's,m,26
E1873,region_22,Bachelor's,f,33
E37474,region_22,Bachelor's,m,31
E60609,region_22,Bachelor's,m,26
E25167,region_2,Master's & above,f,57
E34405,region_2,Master's & above,f,33
E13786,region_16,Bachelor's,f,31
E14065,region_11,Bachelor's,m,31
E47102,region_29,Bachelor's,m,40
E19502,region_9,Bachelor's,m,28
E1474,region_7,Bachelor's,m,52
E37735,region_2,Bachelor's,f,37
E26128,region_4,Bachelor's,f,30
E32330,region_27,,m,24
E6849,region_2,,m,25
E40099,region_19,Master's & above,f,35
E10222,region_2,Master's & above,m,39
E17877,region_2,Master's & above,m,60
E10692,region_10,Master's & above,m,37
E52662,region_2,Master's & above,m,44
E28791,region_7,Below Secondary,m,25
E47988,region_7,Master's & above,f,48
E37314,region_31,Bachelor's,f,28
E15744,region_22,Bachelor's,m,30
E42671,region_7,Bachelor's,m,30
E70452,region_14,Bachelor's,m,42
E38953,region_15,Bachelor's,m,43
E66618,region_17,Master's & above,f,36
E20364,region_7,Bachelor's,f,29
E10919,region_15,Bachelor's,m,30
E15963,region_22,Master's & above,f,31
E27421,region_7,Master's & above,f,36
E38552,region_2,Bachelor's,f,27
E70173,region_3,Bachelor's,m,34
E33454,region_33,Bachelor's,m,30
E35022,region_23,Master's & above,m,33
E111,region_19,Bachelor's,m,40
E1389,region_32,Bachelor's,m,33
E65615,region_11,Bachelor's,m,34
E63036,region_18,Bachelor's,m,25
E69206,region_2,Master's & above,m,52
E72345,region_26,Bachelor's,m,29
E27883,region_5,Bachelor's,f,30
E42472,region_2,Bachelor's,m,43
E14000,region_13,Master's & above,m,35
E16131,region_22,Master's & above,m,32
E9140,region_23,Bachelor's,m,25
E52993,region_17,Master's & above,f,34
E31300,region_2,Bachelor's,m,38
E13687,region_31,Master's & above,m,32
E58983,region_13,Master's & above,m,31
E39893,region_15,Master's & above,f,32
E34435,region_22,,f,26
E6723,region_2,Bachelor's,f,43
E25893,region_22,Bachelor's,m,34
E21976,region_7,Bachelor's,m,29
E44867,region_22,Master's & above,m,32
E23586,region_27,Bachelor's,f,31
E69183,region_31,Bachelor's,m,26
E48616,region_32,Bachelor's,f,30
E27195,region_26,Bachelor's,m,29
E78127,region_27,Bachelor's,m,36
E30107,region_2,Master's & above,f,36
E39026,region_29,Bachelor's,m,38
E41001,region_2,Bachelor's,f,60
E70222,region_2,Bachelor's,f,51
E1634,region_4,Bachelor's,f,27
E74977,region_2,Bachelor's,m,37
E45984,region_31,Master's & above,m,50
E40154,region_2,Bachelor's,m,31
E27491,region_26,Bachelor's,f,26
E30641,region_13,Master's & above,f,33
E67515,region_31,Bachelor's,m,31
E25378,region_13,Master's & above,m,40
E59080,region_3,Bachelor's,m,46
E53874,region_22,Bachelor's,m,26
E72428,region_7,Bachelor's,m,29
E69896,region_29,Bachelor's,m,27
E38250,region_27,Bachelor's,f,29
E62605,region_7,Bachelor's,m,31
E4031,region_2,Bachelor's,f,38
E68541,region_2,Master's & above,m,36
E24191,region_2,Bachelor's,m,55
E67648,region_5,Bachelor's,m,29
E36876,region_26,Bachelor's,m,29
E19004,region_7,Master's & above,m,33
E74904,region_7,,m,32
E60256,region_5,Master's & above,m,36
E691,region_26,Bachelor's,f,33
E6254,region_2,,f,33
E62224,region_2,Bachelor's,m,40
E39161,region_4,Master's & above,m,37
E56286,region_6,Bachelor's,m,31
E65212,region_16,Master's & above,m,35
E45509,region_6,Bachelor's,m,31
E60555,region_22,Master's & above,m,32
E16656,region_2,Master's & above,f,44
E48347,region_24,Bachelor's,f,33
E64631,region_22,Bachelor's,m,28
E69011,region_22,Master's & above,m,42
E52563,region_29,Bachelor's,m,33
E30054,region_22,Bachelor's,f,37
E51226,region_26,Bachelor's,m,49
E23384,region_22,Bachelor's,m,31
E64451,region_25,Bachelor's,m,30
E42376,region_3,Bachelor's,m,33
E65028,region_26,Bachelor's,f,37
E56416,region_25,Bachelor's,m,30
E22273,region_2,Bachelor's,m,36
E35973,region_17,Bachelor's,f,36
E67708,region_2,Bachelor's,m,25
E811,region_2,Bachelor's,f,59
E26,region_34,Bachelor's,m,29
E43763,region_26,Bachelor's,m,28
E72797,region_29,Bachelor's,m,28
E18267,region_2,Bachelor's,m,28
E53758,region_29,Bachelor's,m,26
E29404,region_2,Master's & above,m,41
E76816,region_7,Bachelor's,m,34
E31689,region_2,,m,20
E32174,region_22,Bachelor's,m,25
E31618,region_2,Master's & above,f,37
E22759,region_13,Bachelor's,f,22
E17422,region_15,Bachelor's,m,43
E32438,region_2,Bachelor's,m,26
E61992,region_15,Bachelor's,m,40
E30417,region_16,Bachelor's,m,26
E30010,region_22,Bachelor's,m,30
E46215,region_24,Bachelor's,m,32
E31060,region_7,Bachelor's,m,38
E37066,region_2,Bachelor's,f,44
E43849,region_28,Bachelor's,m,39
E14565,region_2,Bachelor's,f,38
E64844,region_19,Bachelor's,m,33
E59374,region_6,Bachelor's,m,32
E77756,region_2,Bachelor's,m,55
E70841,region_26,Bachelor's,m,30
E27975,region_12,Bachelor's,m,27
E31566,region_23,Bachelor's,m,30
E73801,region_26,Master's & above,m,29
E29237,region_22,Bachelor's,m,25
E33369,region_16,Bachelor's,m,38
E63940,region_26,Bachelor's,m,29
E24981,region_19,Master's & above,m,45
E6976,region_13,Bachelor's,m,28
E12642,region_26,Master's & above,m,43
E41175,region_32,Bachelor's,m,33
E53313,region_10,Bachelor's,m,32
E13239,region_15,Bachelor's,m,26
E73778,region_13,Master's & above,m,37
E51501,region_7,Bachelor's,f,32
E20102,region_2,Master's & above,m,58
E73449,region_22,Master's & above,m,38
E14072,region_26,Bachelor's,m,22
E77515,region_2,Bachelor's,f,39
E43162,region_22,Bachelor's,f,34
E6021,region_2,Bachelor's,m,36
E1643,region_22,Bachelor's,f,33
E57051,region_4,Bachelor's,m,34
E61701,region_26,Bachelor's,m,34
E40174,region_2,Master's & above,f,36
E10185,region_1,Bachelor's,m,29
