,energy_demand,Datetime
47646,13.5,2020-05-20 06:45:00 
47647,18.2,2020-05-20 07:00:00 
47648,4.6,2020-05-20 07:15:00 
47649,8.8,2020-05-20 07:30:00 
47650,13.5,2020-05-20 07:45:00 
47651,17.8,2020-05-20 08:00:00 
47652,3.3,2020-05-20 08:15:00 
47653,7.4,2020-05-20 08:30:00 
47654,10.9,2020-05-20 08:45:00 
47655,14.4,2020-05-20 09:00:00 
47656,3.5,2020-05-20 09:15:00 
47657,5.9,2020-05-20 09:30:00 
47658,8.2,2020-05-20 09:45:00 
47659,11.2,2020-05-20 10:00:00 
47660,2.4,2020-05-20 10:15:00 
47661,4.9,2020-05-20 10:30:00 
47662,7.8,2020-05-20 10:45:00 
47663,10.1,2020-05-20 11:00:00 
47664,2.7,2020-05-20 11:15:00 
47665,5.5,2020-05-20 11:30:00 
47666,7.7,2020-05-20 11:45:00 
47667,10.8,2020-05-20 12:00:00 
47668,2.5,2020-05-20 12:15:00 
47669,4.8,2020-05-20 12:30:00 
47670,8.0,2020-05-20 12:45:00 
47671,10.0,2020-05-20 13:00:00 
47672,2.8,2020-05-20 13:15:00 
47673,5.6,2020-05-20 13:30:00 
47674,7.9,2020-05-20 13:45:00 
47675,10.7,2020-05-20 14:00:00 
47676,3.3,2020-05-20 14:15:00 
47677,6.8,2020-05-20 14:30:00 
47678,10.9,2020-05-20 14:45:00 
47679,14.5,2020-05-20 15:00:00 
47680,6.0,2020-05-20 15:15:00 
47681,10.7,2020-05-20 15:30:00 
47682,14.5,2020-05-20 15:45:00 
47683,18.4,2020-05-20 16:00:00 
47684,4.6,2020-05-20 16:15:00 
47685,8.4,2020-05-20 16:30:00 
47686,12.5,2020-05-20 16:45:00 
47687,16.4,2020-05-20 17:00:00 
47688,3.3,2020-05-20 17:15:00 
47689,7.3,2020-05-20 17:30:00 
47690,10.7,2020-05-20 17:45:00 
47691,14.2,2020-05-20 18:00:00 
47692,4.1,2020-05-20 18:15:00 
47693,7.6,2020-05-20 18:30:00 
47694,10.9,2020-05-20 18:45:00 
47695,15.0,2020-05-20 19:00:00 
47696,3.5,2020-05-20 19:15:00 
47697,7.2,2020-05-20 19:30:00 
47698,11.5,2020-05-20 19:45:00 
47699,15.5,2020-05-20 20:00:00 
47700,4.2,2020-05-20 20:15:00 
47701,8.8,2020-05-20 20:30:00 
47702,12.8,2020-05-20 20:45:00 
47703,17.4,2020-05-20 21:00:00 
47704,4.2,2020-05-20 21:15:00 
47705,8.3,2020-05-20 21:30:00 
47706,13.2,2020-05-20 21:45:00 
47707,17.3,2020-05-20 22:00:00 
47708,4.6,2020-05-20 22:15:00 
47709,9.6,2020-05-20 22:30:00 
47710,13.8,2020-05-20 22:45:00 
47711,18.3,2020-05-20 23:00:00 
47712,5.0,2020-05-20 23:15:00 
47713,9.2,2020-05-20 23:30:00 
47714,14.2,2020-05-20 23:45:00 
47715,18.7,2020-05-21 00:00:00 
47716,4.4,2020-05-21 00:15:00 
47717,9.8,2020-05-21 00:30:00 
47718,14.3,2020-05-21 00:45:00 
47719,18.5,2020-05-21 01:00:00 
47720,5.3,2020-05-21 01:15:00 
47721,9.6,2020-05-21 01:30:00 
47722,14.2,2020-05-21 01:45:00 
47723,19.1,2020-05-21 02:00:00 
47724,4.1,2020-05-21 02:15:00 
47725,8.7,2020-05-21 02:30:00 
47726,13.6,2020-05-21 02:45:00 
47727,17.9,2020-05-21 03:00:00 
47728,4.7,2020-05-21 03:15:00 
47729,9.5,2020-05-21 03:30:00 
47730,13.5,2020-05-21 03:45:00 
47731,18.6,2020-05-21 04:00:00 
47732,4.9,2020-05-21 04:15:00 
47733,11.7,2020-05-21 04:30:00 
47734,17.0,2020-05-21 04:45:00 
47735,21.3,2020-05-21 05:00:00 
47736,4.3,2020-05-21 05:15:00 
47737,9.3,2020-05-21 05:30:00 
47738,13.4,2020-05-21 05:45:00 
47739,17.8,2020-05-21 06:00:00 
47740,4.8,2020-05-21 06:15:00 
47741,9.1,2020-05-21 06:30:00 
47742,13.8,2020-05-21 06:45:00 
47743,18.4,2020-05-21 07:00:00 
47744,4.2,2020-05-21 07:15:00 
47745,8.9,2020-05-21 07:30:00 
47746,13.3,2020-05-21 07:45:00 
47747,17.1,2020-05-21 08:00:00 
47748,4.0,2020-05-21 08:15:00 
47749,7.6,2020-05-21 08:30:00 
47750,11.0,2020-05-21 08:45:00 
47751,15.3,2020-05-21 09:00:00 
47752,3.3,2020-05-21 09:15:00 
47753,7.0,2020-05-21 09:30:00 
47754,10.9,2020-05-21 09:45:00 
47755,14.2,2020-05-21 10:00:00 
47756,3.8,2020-05-21 10:15:00 
47757,7.4,2020-05-21 10:30:00 
47758,10.9,2020-05-21 10:45:00 
47759,14.9,2020-05-21 11:00:00 
47760,3.6,2020-05-21 11:15:00 
47761,6.7,2020-05-21 11:30:00 
47762,11.2,2020-05-21 11:45:00 
47763,14.3,2020-05-21 12:00:00 
47764,3.6,2020-05-21 12:15:00 
47765,7.5,2020-05-21 12:30:00 
47766,10.8,2020-05-21 12:45:00 
47767,14.6,2020-05-21 13:00:00 
47768,3.7,2020-05-21 13:15:00 
47769,7.1,2020-05-21 13:30:00 
47770,11.2,2020-05-21 13:45:00 
47771,14.8,2020-05-21 14:00:00 
47772,3.4,2020-05-21 14:15:00 
47773,7.6,2020-05-21 14:30:00 
47774,10.9,2020-05-21 14:45:00 
47775,14.4,2020-05-21 15:00:00 
47776,4.0,2020-05-21 15:15:00 
47777,7.4,2020-05-21 15:30:00 
47778,11.2,2020-05-21 15:45:00 
47779,15.0,2020-05-21 16:00:00 
47780,3.1,2020-05-21 16:15:00 
47781,7.4,2020-05-21 16:30:00 
47782,10.8,2020-05-21 16:45:00 
47783,14.3,2020-05-21 17:00:00 
47784,4.1,2020-05-21 17:15:00 
47785,7.4,2020-05-21 17:30:00 
47786,11.0,2020-05-21 17:45:00 
47787,15.1,2020-05-21 18:00:00 
47788,3.4,2020-05-21 18:15:00 
47789,7.1,2020-05-21 18:30:00 
47790,11.0,2020-05-21 18:45:00 
47791,14.2,2020-05-21 19:00:00 
47792,3.9,2020-05-21 19:15:00 
47793,7.6,2020-05-21 19:30:00 
47794,11.6,2020-05-21 19:45:00 
47795,16.1,2020-05-21 20:00:00 
47796,3.9,2020-05-21 20:15:00 
47797,7.9,2020-05-21 20:30:00 
47798,12.9,2020-05-21 20:45:00 
47799,16.8,2020-05-21 21:00:00 
47800,4.2,2020-05-21 21:15:00 
47801,8.8,2020-05-21 21:30:00 
47802,12.8,2020-05-21 21:45:00 
47803,17.4,2020-05-21 22:00:00 
47804,4.8,2020-05-21 22:15:00 
47805,9.0,2020-05-21 22:30:00 
47806,14.0,2020-05-21 22:45:00 
47807,18.3,2020-05-21 23:00:00 
47808,4.2,2020-05-21 23:15:00 
47809,9.2,2020-05-21 23:30:00 
47810,13.6,2020-05-21 23:45:00 
47811,17.8,2020-05-22 00:00:00 
47812,5.1,2020-05-22 00:15:00 
47813,9.0,2020-05-22 00:30:00 
47814,13.7,2020-05-22 00:45:00 
47815,18.4,2020-05-22 01:00:00 
47816,4.4,2020-05-22 01:15:00 
47817,8.9,2020-05-22 01:30:00 
47818,13.8,2020-05-22 01:45:00 
47819,17.8,2020-05-22 02:00:00 
47820,4.9,2020-05-22 02:15:00 
47821,9.6,2020-05-22 02:30:00 
47822,14.1,2020-05-22 02:45:00 
47823,19.2,2020-05-22 03:00:00 
47824,4.4,2020-05-22 03:15:00 
47825,8.5,2020-05-22 03:30:00 
47826,13.3,2020-05-22 03:45:00 
47827,17.8,2020-05-22 04:00:00 
47828,4.2,2020-05-22 04:15:00 
47829,9.3,2020-05-22 04:30:00 
47830,13.5,2020-05-22 04:45:00 
47831,17.8,2020-05-22 05:00:00 
47832,4.9,2020-05-22 05:15:00 
47833,9.2,2020-05-22 05:30:00 
47834,13.7,2020-05-22 05:45:00 
47835,18.5,2020-05-22 06:00:00 
47836,4.2,2020-05-22 06:15:00 
47837,8.8,2020-05-22 06:30:00 
47838,13.6,2020-05-22 06:45:00 
47839,17.7,2020-05-22 07:00:00 
47840,4.8,2020-05-22 07:15:00 
47841,9.3,2020-05-22 07:30:00 
47842,13.4,2020-05-22 07:45:00 
47843,17.8,2020-05-22 08:00:00 
47844,3.6,2020-05-22 08:15:00 
47845,7.0,2020-05-22 08:30:00 
47846,11.3,2020-05-22 08:45:00 
47847,14.7,2020-05-22 09:00:00 
47848,3.3,2020-05-22 09:15:00 
47849,7.3,2020-05-22 09:30:00 
47850,10.8,2020-05-22 09:45:00 
47851,14.6,2020-05-22 10:00:00 
47852,3.8,2020-05-22 10:15:00 
47853,7.3,2020-05-22 10:30:00 
47854,11.3,2020-05-22 10:45:00 
47855,15.1,2020-05-22 11:00:00 
47856,3.3,2020-05-22 11:15:00 
47857,7.4,2020-05-22 11:30:00 
47858,10.8,2020-05-22 11:45:00 
47859,14.1,2020-05-22 12:00:00 
47860,4.2,2020-05-22 12:15:00 
47861,7.6,2020-05-22 12:30:00 
47862,11.0,2020-05-22 12:45:00 
47863,14.9,2020-05-22 13:00:00 
47864,3.4,2020-05-22 13:15:00 
47865,7.1,2020-05-22 13:30:00 
47866,10.8,2020-05-22 13:45:00 
47867,14.2,2020-05-22 14:00:00 
47868,3.3,2020-05-22 14:15:00 
47869,5.9,2020-05-22 14:30:00 
47870,8.3,2020-05-22 14:45:00 
47871,11.3,2020-05-22 15:00:00 
47872,2.6,2020-05-22 15:15:00 
47873,4.9,2020-05-22 15:30:00 
47874,8.0,2020-05-22 15:45:00 
47875,10.3,2020-05-22 16:00:00 
47876,2.8,2020-05-22 16:15:00 
47877,5.4,2020-05-22 16:30:00 
47878,7.8,2020-05-22 16:45:00 
47879,10.7,2020-05-22 17:00:00 
47880,2.6,2020-05-22 17:15:00 
47881,4.9,2020-05-22 17:30:00 
47882,7.9,2020-05-22 17:45:00 
47883,10.6,2020-05-22 18:00:00 
47884,2.2,2020-05-22 18:15:00 
47885,5.4,2020-05-22 18:30:00 
47886,7.6,2020-05-22 18:45:00 
47887,10.1,2020-05-22 19:00:00 
47888,2.9,2020-05-22 19:15:00 
47889,5.4,2020-05-22 19:30:00 
47890,8.0,2020-05-22 19:45:00 
47891,10.8,2020-05-22 20:00:00 
47892,2.3,2020-05-22 20:15:00 
47893,5.4,2020-05-22 20:30:00 
47894,7.8,2020-05-22 20:45:00 
47895,10.2,2020-05-22 21:00:00 
47896,3.1,2020-05-22 21:15:00 
47897,5.6,2020-05-22 21:30:00 
47898,7.9,2020-05-22 21:45:00 
47899,10.9,2020-05-22 22:00:00 
47900,2.3,2020-05-22 22:15:00 
47901,4.9,2020-05-22 22:30:00 
47902,7.7,2020-05-22 22:45:00 
47903,9.9,2020-05-22 23:00:00 
47904,3.1,2020-05-22 23:15:00 
47905,5.6,2020-05-22 23:30:00 
47906,7.9,2020-05-22 23:45:00 
47907,11.0,2020-05-23 00:00:00 
47908,2.3,2020-05-23 00:15:00 
47909,4.8,2020-05-23 00:30:00 
47910,7.8,2020-05-23 00:45:00 
47911,10.2,2020-05-23 01:00:00 
47912,2.7,2020-05-23 01:15:00 
47913,5.4,2020-05-23 01:30:00 
47914,7.7,2020-05-23 01:45:00 
47915,10.5,2020-05-23 02:00:00 
47916,2.7,2020-05-23 02:15:00 
47917,4.8,2020-05-23 02:30:00 
47918,8.2,2020-05-23 02:45:00 
47919,10.4,2020-05-23 03:00:00 
47920,2.8,2020-05-23 03:15:00 
47921,5.6,2020-05-23 03:30:00 
47922,7.8,2020-05-23 03:45:00 
47923,10.6,2020-05-23 04:00:00 
47924,2.9,2020-05-23 04:15:00 
47925,5.3,2020-05-23 04:30:00 
47926,8.1,2020-05-23 04:45:00 
47927,10.8,2020-05-23 05:00:00 
47928,2.4,2020-05-23 05:15:00 
47929,5.4,2020-05-23 05:30:00 
47930,7.8,2020-05-23 05:45:00 
47931,10.2,2020-05-23 06:00:00 
47932,3.1,2020-05-23 06:15:00 
47933,5.4,2020-05-23 06:30:00 
47934,7.9,2020-05-23 06:45:00 
47935,11.0,2020-05-23 07:00:00 
47936,2.0,2020-05-23 07:15:00 
47937,4.9,2020-05-23 07:30:00 
47938,7.7,2020-05-23 07:45:00 
47939,10.2,2020-05-23 08:00:00 
47940,2.6,2020-05-23 08:15:00 
47941,5.4,2020-05-23 08:30:00 
47942,7.6,2020-05-23 08:45:00 
47943,10.8,2020-05-23 09:00:00 
47944,2.4,2020-05-23 09:15:00 
47945,4.8,2020-05-23 09:30:00 
47946,8.0,2020-05-23 09:45:00 
47947,10.5,2020-05-23 10:00:00 
47948,2.4,2020-05-23 10:15:00 
47949,5.3,2020-05-23 10:30:00 
47950,7.6,2020-05-23 10:45:00 
47951,10.2,2020-05-23 11:00:00 
47952,2.8,2020-05-23 11:15:00 
47953,5.1,2020-05-23 11:30:00 
47954,8.2,2020-05-23 11:45:00 
47955,10.7,2020-05-23 12:00:00 
47956,2.3,2020-05-23 12:15:00 
47957,5.5,2020-05-23 12:30:00 
47958,7.9,2020-05-23 12:45:00 
47959,10.3,2020-05-23 13:00:00 
47960,3.0,2020-05-23 13:15:00 
47961,5.2,2020-05-23 13:30:00 
47962,8.1,2020-05-23 13:45:00 
47963,10.7,2020-05-23 14:00:00 
47964,2.6,2020-05-23 14:15:00 
47965,5.6,2020-05-23 14:30:00 
47966,8.1,2020-05-23 14:45:00 
47967,10.4,2020-05-23 15:00:00 
47968,3.1,2020-05-23 15:15:00 
47969,5.4,2020-05-23 15:30:00 
47970,7.8,2020-05-23 15:45:00 
47971,10.8,2020-05-23 16:00:00 
47972,2.1,2020-05-23 16:15:00 
47973,4.8,2020-05-23 16:30:00 
47974,7.7,2020-05-23 16:45:00 
47975,9.9,2020-05-23 17:00:00 
47976,2.8,2020-05-23 17:15:00 
47977,5.6,2020-05-23 17:30:00 
47978,7.7,2020-05-23 17:45:00 
47979,10.9,2020-05-23 18:00:00 
47980,2.3,2020-05-23 18:15:00 
47981,5.0,2020-05-23 18:30:00 
47982,7.9,2020-05-23 18:45:00 
47983,9.9,2020-05-23 19:00:00 
47984,2.9,2020-05-23 19:15:00 
47985,5.5,2020-05-23 19:30:00 
47986,7.9,2020-05-23 19:45:00 
47987,10.7,2020-05-23 20:00:00 
47988,2.6,2020-05-23 20:15:00 
47989,4.7,2020-05-23 20:30:00 
47990,7.9,2020-05-23 20:45:00 
47991,10.1,2020-05-23 21:00:00 
47992,2.8,2020-05-23 21:15:00 
47993,5.4,2020-05-23 21:30:00 
47994,7.7,2020-05-23 21:45:00 
47995,10.5,2020-05-23 22:00:00 
47996,2.7,2020-05-23 22:15:00 
47997,4.8,2020-05-23 22:30:00 
47998,8.0,2020-05-23 22:45:00 
47999,10.3,2020-05-23 23:00:00 
48000,2.6,2020-05-23 23:15:00 
48001,5.9,2020-05-23 23:30:00 
48002,8.4,2020-05-23 23:45:00 
48003,11.1,2020-05-24 00:00:00 
48004,2.5,2020-05-24 00:15:00 
48005,5.1,2020-05-24 00:30:00 
48006,7.8,2020-05-24 00:45:00 
48007,10.4,2020-05-24 01:00:00 
48008,2.3,2020-05-24 01:15:00 
48009,5.6,2020-05-24 01:30:00 
48010,7.8,2020-05-24 01:45:00 
48011,10.3,2020-05-24 02:00:00 
48012,2.9,2020-05-24 02:15:00 
48013,5.4,2020-05-24 02:30:00 
48014,7.9,2020-05-24 02:45:00 
48015,10.9,2020-05-24 03:00:00 
48016,2.2,2020-05-24 03:15:00 
48017,5.2,2020-05-24 03:30:00 
48018,7.7,2020-05-24 03:45:00 
48019,10.0,2020-05-24 04:00:00 
48020,3.1,2020-05-24 04:15:00 
48021,5.5,2020-05-24 04:30:00 
48022,8.0,2020-05-24 04:45:00 
48023,10.9,2020-05-24 05:00:00 
48024,2.3,2020-05-24 05:15:00 
48025,4.9,2020-05-24 05:30:00 
48026,7.8,2020-05-24 05:45:00 
48027,10.1,2020-05-24 06:00:00 
48028,2.8,2020-05-24 06:15:00 
48029,5.4,2020-05-24 06:30:00 
48030,7.6,2020-05-24 06:45:00 
48031,10.7,2020-05-24 07:00:00 
48032,2.4,2020-05-24 07:15:00 
48033,4.7,2020-05-24 07:30:00 
48034,7.9,2020-05-24 07:45:00 
48035,10.0,2020-05-24 08:00:00 
48036,2.5,2020-05-24 08:15:00 
48037,5.3,2020-05-24 08:30:00 
48038,7.8,2020-05-24 08:45:00 
48039,10.4,2020-05-24 09:00:00 
48040,2.7,2020-05-24 09:15:00 
48041,5.1,2020-05-24 09:30:00 
48042,8.6,2020-05-24 09:45:00 
48043,11.0,2020-05-24 10:00:00 
48044,2.4,2020-05-24 10:15:00 
48045,5.6,2020-05-24 10:30:00 
48046,7.8,2020-05-24 10:45:00 
48047,10.6,2020-05-24 11:00:00 
48048,2.5,2020-05-24 11:15:00 
48049,5.0,2020-05-24 11:30:00 
48050,7.8,2020-05-24 11:45:00 
48051,10.5,2020-05-24 12:00:00 
48052,2.0,2020-05-24 12:15:00 
48053,5.2,2020-05-24 12:30:00 
48054,7.5,2020-05-24 12:45:00 
48055,10.1,2020-05-24 13:00:00 
48056,2.9,2020-05-24 13:15:00 
48057,5.0,2020-05-24 13:30:00 
48058,7.9,2020-05-24 13:45:00 
48059,10.6,2020-05-24 14:00:00 
48060,2.3,2020-05-24 14:15:00 
48061,5.2,2020-05-24 14:30:00 
48062,7.6,2020-05-24 14:45:00 
48063,10.1,2020-05-24 15:00:00 
48064,3.1,2020-05-24 15:15:00 
48065,5.3,2020-05-24 15:30:00 
48066,7.9,2020-05-24 15:45:00 
48067,10.7,2020-05-24 16:00:00 
48068,2.4,2020-05-24 16:15:00 
48069,5.5,2020-05-24 16:30:00 
48070,8.3,2020-05-24 16:45:00 
48071,10.8,2020-05-24 17:00:00 
48072,3.6,2020-05-24 17:15:00 
48073,6.2,2020-05-24 17:30:00 
48074,9.1,2020-05-24 17:45:00 
48075,13.1,2020-05-24 18:00:00 
48076,2.9,2020-05-24 18:15:00 
48077,6.6,2020-05-24 18:30:00 
48078,10.0,2020-05-24 18:45:00 
48079,13.5,2020-05-24 19:00:00 
48080,3.4,2020-05-24 19:15:00 
48081,7.1,2020-05-24 19:30:00 
48082,10.7,2020-05-24 19:45:00 
48083,15.2,2020-05-24 20:00:00 
48084,3.8,2020-05-24 20:15:00 
48085,7.7,2020-05-24 20:30:00 
48086,12.7,2020-05-24 20:45:00 
48087,16.9,2020-05-24 21:00:00 
48088,4.3,2020-05-24 21:15:00 
48089,9.3,2020-05-24 21:30:00 
48090,13.6,2020-05-24 21:45:00 
48091,18.0,2020-05-24 22:00:00 
48092,4.8,2020-05-24 22:15:00 
48093,8.9,2020-05-24 22:30:00 
48094,13.7,2020-05-24 22:45:00 
48095,18.3,2020-05-24 23:00:00 
48096,4.5,2020-05-24 23:15:00 
48097,10.0,2020-05-24 23:30:00 
48098,14.8,2020-05-24 23:45:00 
48099,19.3,2020-05-25 00:00:00 
48100,7.3,2020-05-25 00:15:00 
48101,13.3,2020-05-25 00:30:00 
48102,19.4,2020-05-25 00:45:00 
48103,25.7,2020-05-25 01:00:00 
48104,5.6,2020-05-25 01:15:00 
48105,11.4,2020-05-25 01:30:00 
48106,16.6,2020-05-25 01:45:00 
48107,22.5,2020-05-25 02:00:00 
48108,5.6,2020-05-25 02:15:00 
48109,11.1,2020-05-25 02:30:00 
48110,15.7,2020-05-25 02:45:00 
48111,20.6,2020-05-25 03:00:00 
48112,5.1,2020-05-25 03:15:00 
48113,10.0,2020-05-25 03:30:00 
48114,15.9,2020-05-25 03:45:00 
48115,21.9,2020-05-25 04:00:00 
48116,5.2,2020-05-25 04:15:00 
48117,11.0,2020-05-25 04:30:00 
48118,17.2,2020-05-25 04:45:00 
48119,22.6,2020-05-25 05:00:00 
48120,6.0,2020-05-25 05:15:00 
48121,11.2,2020-05-25 05:30:00 
48122,16.7,2020-05-25 05:45:00 
48123,23.3,2020-05-25 06:00:00 
48124,5.1,2020-05-25 06:15:00 
48125,10.3,2020-05-25 06:30:00 
48126,15.8,2020-05-25 06:45:00 
48127,20.5,2020-05-25 07:00:00 
48128,4.8,2020-05-25 07:15:00 
48129,9.7,2020-05-25 07:30:00 
48130,13.9,2020-05-25 07:45:00 
48131,18.1,2020-05-25 08:00:00 
48132,3.6,2020-05-25 08:15:00 
48133,7.0,2020-05-25 08:30:00 
48134,11.0,2020-05-25 08:45:00 
48135,14.6,2020-05-25 09:00:00 
48136,2.7,2020-05-25 09:15:00 
48137,5.9,2020-05-25 09:30:00 
48138,8.3,2020-05-25 09:45:00 
48139,10.8,2020-05-25 10:00:00 
48140,2.9,2020-05-25 10:15:00 
48141,5.3,2020-05-25 10:30:00 
48142,8.0,2020-05-25 10:45:00 
48143,11.0,2020-05-25 11:00:00 
48144,2.0,2020-05-25 11:15:00 
48145,5.1,2020-05-25 11:30:00 
48146,7.7,2020-05-25 11:45:00 
48147,10.1,2020-05-25 12:00:00 
48148,2.9,2020-05-25 12:15:00 
48149,5.3,2020-05-25 12:30:00 
48150,7.8,2020-05-25 12:45:00 
48151,10.8,2020-05-25 13:00:00 
48152,2.5,2020-05-25 13:15:00 
48153,5.1,2020-05-25 13:30:00 
48154,7.8,2020-05-25 13:45:00 
48155,9.9,2020-05-25 14:00:00 
48156,3.2,2020-05-25 14:15:00 
48157,5.7,2020-05-25 14:30:00 
48158,8.0,2020-05-25 14:45:00 
48159,11.1,2020-05-25 15:00:00 
48160,2.3,2020-05-25 15:15:00 
48161,5.0,2020-05-25 15:30:00 
48162,7.9,2020-05-25 15:45:00 
48163,10.2,2020-05-25 16:00:00 
48164,3.1,2020-05-25 16:15:00 
48165,5.7,2020-05-25 16:30:00 
48166,8.2,2020-05-25 16:45:00 
48167,11.4,2020-05-25 17:00:00 
48168,2.5,2020-05-25 17:15:00 
48169,5.4,2020-05-25 17:30:00 
48170,8.7,2020-05-25 17:45:00 
48171,11.7,2020-05-25 18:00:00 
48172,3.3,2020-05-25 18:15:00 
48173,6.9,2020-05-25 18:30:00 
48174,9.9,2020-05-25 18:45:00 
48175,13.8,2020-05-25 19:00:00 
48176,3.4,2020-05-25 19:15:00 
48177,6.6,2020-05-25 19:30:00 
48178,10.9,2020-05-25 19:45:00 
48179,15.0,2020-05-25 20:00:00 
48180,3.8,2020-05-25 20:15:00 
48181,8.7,2020-05-25 20:30:00 
48182,12.7,2020-05-25 20:45:00 
48183,16.9,2020-05-25 21:00:00 
48184,4.6,2020-05-25 21:15:00 
48185,8.7,2020-05-25 21:30:00 
48186,13.1,2020-05-25 21:45:00 
48187,17.8,2020-05-25 22:00:00 
48188,4.3,2020-05-25 22:15:00 
48189,8.9,2020-05-25 22:30:00 
48190,13.7,2020-05-25 22:45:00 
48191,17.9,2020-05-25 23:00:00 
48192,5.2,2020-05-25 23:15:00 
48193,10.1,2020-05-25 23:30:00 
48194,14.6,2020-05-25 23:45:00 
48195,20.4,2020-05-26 00:00:00 
48196,4.7,2020-05-26 00:15:00 
48197,10.5,2020-05-26 00:30:00 
48198,16.6,2020-05-26 00:45:00 
48199,21.4,2020-05-26 01:00:00 
48200,5.5,2020-05-26 01:15:00 
48201,12.0,2020-05-26 01:30:00 
48202,17.0,2020-05-26 01:45:00 
48203,22.2,2020-05-26 02:00:00 
48204,5.0,2020-05-26 02:15:00 
48205,9.8,2020-05-26 02:30:00 
48206,16.2,2020-05-26 02:45:00 
48207,20.9,2020-05-26 03:00:00 
48208,4.7,2020-05-26 03:15:00 
48209,10.3,2020-05-26 03:30:00 
48210,16.6,2020-05-26 03:45:00 
48211,21.0,2020-05-26 04:00:00 
48212,5.4,2020-05-26 04:15:00 
48213,11.0,2020-05-26 04:30:00 
48214,17.1,2020-05-26 04:45:00 
48215,22.1,2020-05-26 05:00:00 
48216,4.7,2020-05-26 05:15:00 
48217,10.5,2020-05-26 05:30:00 
48218,16.2,2020-05-26 05:45:00 
48219,20.8,2020-05-26 06:00:00 
48220,5.8,2020-05-26 06:15:00 
48221,10.4,2020-05-26 06:30:00 
48222,16.5,2020-05-26 06:45:00 
48223,21.9,2020-05-26 07:00:00 
48224,5.3,2020-05-26 07:15:00 
48225,10.8,2020-05-26 07:30:00 
48226,15.4,2020-05-26 07:45:00 
48227,19.7,2020-05-26 08:00:00 
48228,4.9,2020-05-26 08:15:00 
48229,8.9,2020-05-26 08:30:00 
48230,12.8,2020-05-26 08:45:00 
48231,17.1,2020-05-26 09:00:00 
48232,2.6,2020-05-26 09:15:00 
48233,5.3,2020-05-26 09:30:00 
48234,8.4,2020-05-26 09:45:00 
48235,10.8,2020-05-26 10:00:00 
48236,2.8,2020-05-26 10:15:00 
48237,5.5,2020-05-26 10:30:00 
48238,7.7,2020-05-26 10:45:00 
48239,10.5,2020-05-26 11:00:00 
48240,2.7,2020-05-26 11:15:00 
48241,4.9,2020-05-26 11:30:00 
48242,8.0,2020-05-26 11:45:00 
48243,10.1,2020-05-26 12:00:00 
48244,2.7,2020-05-26 12:15:00 
48245,5.5,2020-05-26 12:30:00 
48246,7.7,2020-05-26 12:45:00 
48247,10.6,2020-05-26 13:00:00 
48248,2.8,2020-05-26 13:15:00 
48249,5.0,2020-05-26 13:30:00 
48250,7.9,2020-05-26 13:45:00 
48251,10.3,2020-05-26 14:00:00 
48252,2.2,2020-05-26 14:15:00 
48253,5.4,2020-05-26 14:30:00 
48254,7.7,2020-05-26 14:45:00 
48255,10.2,2020-05-26 15:00:00 
48256,2.8,2020-05-26 15:15:00 
48257,5.2,2020-05-26 15:30:00 
48258,7.8,2020-05-26 15:45:00 
48259,10.6,2020-05-26 16:00:00 
48260,2.2,2020-05-26 16:15:00 
48261,5.3,2020-05-26 16:30:00 
48262,7.7,2020-05-26 16:45:00 
48263,10.2,2020-05-26 17:00:00 
48264,3.2,2020-05-26 17:15:00 
48265,5.8,2020-05-26 17:30:00 
48266,8.9,2020-05-26 17:45:00 
48267,12.2,2020-05-26 18:00:00 
48268,3.0,2020-05-26 18:15:00 
48269,6.6,2020-05-26 18:30:00 
48270,10.1,2020-05-26 18:45:00 
48271,13.1,2020-05-26 19:00:00 
48272,3.6,2020-05-26 19:15:00 
48273,7.1,2020-05-26 19:30:00 
48274,10.7,2020-05-26 19:45:00 
48275,15.2,2020-05-26 20:00:00 
48276,4.1,2020-05-26 20:15:00 
48277,9.9,2020-05-26 20:30:00 
48278,15.2,2020-05-26 20:45:00 
48279,4.5,2020-05-26 21:00:00 
48280,5.0,2020-05-26 21:15:00 
48281,11.0,2020-05-26 21:30:00 
48282,16.0,2020-05-26 21:45:00 
48283,4.7,2020-05-26 22:00:00 
48284,4.7,2020-05-26 22:15:00 
48285,9.0,2020-05-26 22:30:00 
48286,13.8,2020-05-26 22:45:00 
48287,4.4,2020-05-26 23:00:00 
48288,4.3,2020-05-26 23:15:00 
48289,9.9,2020-05-26 23:30:00 
48290,14.6,2020-05-26 23:45:00 
48291,4.6,2020-05-27 00:00:00 
48292,5.2,2020-05-27 00:15:00 
48293,9.5,2020-05-27 00:30:00 
48294,13.9,2020-05-27 00:45:00 
48295,5.0,2020-05-27 01:00:00 
48296,4.1,2020-05-27 01:15:00 
48297,8.8,2020-05-27 01:30:00 
48298,13.8,2020-05-27 01:45:00 
48299,4.6,2020-05-27 02:00:00 
48300,6.3,2020-05-27 02:15:00 
48301,11.8,2020-05-27 02:30:00 
48302,17.0,2020-05-27 02:45:00 
48303,5.7,2020-05-27 03:00:00 
48304,5.6,2020-05-27 03:15:00 
48305,10.4,2020-05-27 03:30:00 
48306,17.2,2020-05-27 03:45:00 
48307,5.2,2020-05-27 04:00:00 
48308,4.8,2020-05-27 04:15:00 
48309,10.4,2020-05-27 04:30:00 
48310,15.9,2020-05-27 04:45:00 
48311,5.6,2020-05-27 05:00:00 
